42540533803722550865032550148678352896,42540533803723759790852164777853059071,JP
42540533803723759790852164777853059072,42540533803726177642491394036202471423,AU
42540533803726177642491394036202471424,42540533803728595494130623294551883775,JP
42540533803728595494130623294551883776,42540533803729804419950237923726589951,AU
42540533803729804419950237923726589952,42540533803731013345769852552901296127,JP
42540533803731013345769852552901296128,42540533803737057974867925698774827007,AU
42540533803737057974867925698774827008,42540533803738266900687540327949533183,JP
42540533803738266900687540327949533184,42540533803739475826507154957124239359,AU
42540533803739475826507154957124239360,42540533803741893678146384215473651711,JP
42540533803741893678146384215473651712,42540533803744311529785613473823064063,AU
42540533803744311529785613473823064064,42540533803745520455605228102997770239,JP
42540533803745520455605228102997770240,42540533803751565084703301248871301119,AU
42540533803751565084703301248871301120,42540533803752774010522915878046007295,JP
42540533803752774010522915878046007296,42540533803764863268719062169793069055,AU
42540533803764863268719062169793069056,42540533803766072194538676798967775231,JP
42540533803766072194538676798967775232,42540533803768490046177906057317187583,AU
42540533803768490046177906057317187584,42540533803769698971997520686491893759,JP
42540533803769698971997520686491893760,42540533803773325749456364574016012287,AU
42540533803773325749456364574016012288,42540533803774534675275979203190718463,JP
42540533803774534675275979203190718464,42540533803775743601095593832365424639,AU
42540533803775743601095593832365424640,42540533803776952526915208461540130815,JP
42540533803776952526915208461540130816,42540533803779370378554437719889543167,AU
42540533803779370378554437719889543168,42540533803780579304374052349064249343,JP
42540533803780579304374052349064249344,42540533803791459636750584011636604927,AU
42540533803791459636750584011636604928,42540533803792668562570198640811311103,JP
42540533803792668562570198640811311104,42540533803798713191668271786684841983,AU
42540533803798713191668271786684841984,42540533803801131043307501045034254335,JP
42540533803801131043307501045034254336,42540533803812011375684032707606609919,AU
42540533803812011375684032707606609920,42540533803813220301503647336781316095,JP
42540533803813220301503647336781316096,42540533803814429227323261965956022271,AU
42540533803814429227323261965956022272,42540533803815638153142876595130728447,JP
42540533803815638153142876595130728448,42540533803819264930601720482654846975,AU
42540533803819264930601720482654846976,42540533803820473856421335111829553151,JP
42540533803820473856421335111829553152,42540533803825309559699793628528377855,AU
42540533803825309559699793628528377856,42540533803826518485519408257703084031,JP
42540533803826518485519408257703084032,42540533803834980966256710661926027263,AU
42540533803834980966256710661926027264,42540533803836189892076325291100733439,JP
42540533803836189892076325291100733440,42540533803837398817895939920275439615,AU
42540533803837398817895939920275439616,42540533803839816669535169178624851967,JP
42540533803839816669535169178624851968,42540533803871248740845149537167212543,AU
42540533803871248740845149537167212544,42540533803872457666664764166341918719,JP
