42540535077493942517970819156918927360,42540535077495151443790433786093633535,23910,China Next Generation Internet CERNET2
42540535077495151443790433786093633536,42540535077497569295429663044443045887,138378,CERNET2 regional IX at Yunnan University
42540535077497569295429663044443045888,42540535077499987147068892302792458239,23910,China Next Generation Internet CERNET2
42540535077499987147068892302792458240,42540535077506031776166965448665989119,138378,CERNET2 regional IX at Yunnan University
42540535077506031776166965448665989120,42540535078665391637177394827209211903,23910,China Next Generation Internet CERNET2
42540535078665391637177394827209211904,42540535078677480895373541118956273663,138381,CERNET2 regional IX at Guizhou University
42540535078677480895373541118956273664,42540535078678689821193155748130979839,23910,China Next Generation Internet CERNET2
42540535078678689821193155748130979840,42540535078718584373240438510896283647,138381,CERNET2 regional IX at Guizhou University
42540535078718584373240438510896283648,42540535078719793299060053140070989823,23910,China Next Generation Internet CERNET2
42540535078719793299060053140070989824,42540535078722211150699282398420402175,138381,CERNET2 regional IX at Guizhou University
42540535078722211150699282398420402176,42540535078723420076518897027595108351,23910,China Next Generation Internet CERNET2
42540535078723420076518897027595108352,42540535078730673631436584802643345407,138381,CERNET2 regional IX at Guizhou University
42540535078730673631436584802643345408,42540535078733091483075814060992757759,23910,China Next Generation Internet CERNET2
42540535078733091483075814060992757760,42540535078736718260534657948516876287,138381,CERNET2 regional IX at Guizhou University
42540535078736718260534657948516876288,42540535078737927186354272577691582463,23910,China Next Generation Internet CERNET2
42540535078737927186354272577691582464,42540535078739136112173887206866288639,138381,CERNET2 regional IX at Guizhou University
42540535078739136112173887206866288640,42540535079284361656820084964658774015,23910,China Next Generation Internet CERNET2
42540535079284361656820084964658774016,42540535079286779508459314223008186367,138442,CERNET2 regional IX at Tibet University
42540535079286779508459314223008186368,42540535079903331676462775102108336127,23910,China Next Generation Internet CERNET2
42540535079903331676462775102108336128,42540535079923883415396223798078341119,24357,CERNET2 IX at South China University of Technology
42540535079923883415396223798078341120,42540535079925092341215838427253047295,23910,China Next Generation Internet CERNET2
42540535079925092341215838427253047296,42540535079927510192855067685602459647,24357,CERNET2 IX at South China University of Technology
42540535079927510192855067685602459648,42540535079928719118674682314777165823,23910,China Next Generation Internet CERNET2
42540535079928719118674682314777165824,42540535079935972673592370089825402879,24357,CERNET2 IX at South China University of Technology
42540535079935972673592370089825402880,42540535079937181599411984719000109055,23910,China Next Generation Internet CERNET2
42540535079937181599411984719000109056,42540535080010926074408477098657185791,24357,CERNET2 IX at South China University of Technology
42540535080010926074408477098657185792,42540535080012135000228091727831891967,23910,China Next Generation Internet CERNET2
42540535080012135000228091727831891968,42540535080061700958832291523994845183,24357,CERNET2 IX at South China University of Technology
42540535080061700958832291523994845184,42540535080062909884651906153169551359,23910,China Next Generation Internet CERNET2
42540535080062909884651906153169551360,42540535080070163439569593928217788415,24357,CERNET2 IX at South China University of Technology
42540535080070163439569593928217788416,42540535081141271715748155377007460351,23910,China Next Generation Internet CERNET2
42540535081141271715748155377007460352,42540535081142480641567770006182166527,138438,CERNET2 regional IX at Guangxi Normal University
42540535081142480641567770006182166528,42540535081143689567387384635356872703,138393,CERNET2 regional IX at Guangxi University
42540535081143689567387384635356872704,42540535081147316344846228522880991231,138438,CERNET2 regional IX at Guangxi Normal University
42540535081147316344846228522880991232,42540535081153360973944301668754522111,138393,CERNET2 regional IX at Guangxi University
42540535081153360973944301668754522112,42540535081154569899763916297929228287,138438,CERNET2 regional IX at Guangxi Normal University
42540535081154569899763916297929228288,42540535081158196677222760185453346815,138393,CERNET2 regional IX at Guangxi University
42540535081158196677222760185453346816,42540535081160614528861989443802759167,138438,CERNET2 regional IX at Guangxi Normal University
42540535081160614528861989443802759168,42540535081166659157960062589676290047,138393,CERNET2 regional IX at Guangxi University
42540535081166659157960062589676290048,42540535081169077009599291848025702399,138438,CERNET2 regional IX at Guangxi Normal University
42540535081169077009599291848025702400,42540535081172703787058135735549820927,138393,CERNET2 regional IX at Guangxi University
42540535081172703787058135735549820928,42540535081175121638697364993899233279,138438,CERNET2 regional IX at Guangxi Normal University
42540535081175121638697364993899233280,42540535081179957341975823510598057983,138393,CERNET2 regional IX at Guangxi University
42540535081179957341975823510598057984,42540535081183584119434667398122176511,138438,CERNET2 regional IX at Guangxi Normal University
42540535081183584119434667398122176512,42540535081188419822713125914821001215,138393,CERNET2 regional IX at Guangxi University
